-1589;0
-1588;0
-1587;0
-1586;0
-1585;0
-1584;0
-1583;0
-1582;0
-1581;0
-1580;0
-1579;0
-1578;0
-1577;0
-1576;0
-1575;0
-1574;0
-1573;0
-1572;0
-1571;0
-1570;0
-1569;0
-1568;0
-1567;0
-1566;0
-1565;0
-1564;0
-1563;0
-1562;0
-1561;0
-1560;0
-1559;0
-1558;0
-1557;0
-1556;0
-1555;0
-1554;0
-1553;0
-1552;0
-1551;0
-1550;0
-1549;0
-1548;0
-1547;0
-1546;0
-1545;0
-1544;0
-1543;0
-1542;0
-1541;0
-1540;0
-1539;0
-1538;0
-1537;0
-1536;0
-1535;0
-1534;0
-1533;0
-1532;0
-1531;0
-1530;0
-1529;0
-1528;0
-1527;0
-1526;0
-1525;0
-1524;0
-1523;0
-1522;0
-1521;0
-1520;0
-1519;0
-1518;0
-1517;0
-1516;0
-1515;0
-1514;0
-1513;0
-1512;0
-1511;0
-1510;0
-1509;0
-1508;0
-1507;0
-1506;0
-1505;0
-1504;0
-1503;0
-1502;0
-1501;0
-1500;0
-1499;0
-1498;1
-1497;1
-1496;1
-1495;1
-1494;1
-1493;1
-1492;1
-1491;1
-1490;1
-1489;1
-1488;1
-1487;1
-1486;0
-1485;0
-1484;0
-1483;0
-1482;0
-1481;0
-1480;0
-1479;0
-1478;0
-1477;0
-1476;0
-1475;2
-1474;2
-1473;2
-1472;2
-1471;2
-1470;2
-1469;2
-1468;2
-1467;2
-1466;2
-1465;2
-1464;3
-1463;3
-1462;1
-1461;1
-1460;1
-1459;1
-1458;1
-1457;1
-1456;1
-1455;1
-1454;1
-1453;1
-1452;1
-1451;0
-1450;0
-1449;0
-1448;0
-1447;0
-1446;0
-1445;0
-1444;0
-1443;0
-1442;0
-1441;0
-1440;0
-1439;0
-1438;0
-1437;0
-1436;0
-1435;0
-1434;0
-1433;0
-1432;0
-1431;0
-1430;0
-1429;0
-1428;0
-1427;0
-1426;0
-1425;0
-1424;0
-1423;0
-1422;0
-1421;0
-1420;0
-1419;0
-1418;0
-1417;0
-1416;0
-1415;0
-1414;0
-1413;0
-1412;0
-1411;0
-1410;0
-1409;0
-1408;0
-1407;0
-1406;0
-1405;0
-1404;0
-1403;0
-1402;0
-1401;0
-1400;0
-1399;0
-1398;0
-1397;0
-1396;0
-1395;0
-1394;0
-1393;0
-1392;0
-1391;0
-1390;0
-1389;0
-1388;0
-1387;0
-1386;0
-1385;0
-1384;0
-1383;0
-1382;0
-1381;0
-1380;0
-1379;0
-1378;0
-1377;0
-1376;0
-1375;0
-1374;0
-1373;0
-1372;0
-1371;0
-1370;0
-1369;0
-1368;0
-1367;0
-1366;0
-1365;0
-1364;0
-1363;0
-1362;0
-1361;0
-1360;0
-1359;0
-1358;0
-1357;0
-1356;0
-1355;0
-1354;0
-1353;0
-1352;0
-1351;0
-1350;0
-1349;0
-1348;0
-1347;0
-1346;0
-1345;0
-1344;0
-1343;0
-1342;0
-1341;0
-1340;0
-1339;0
-1338;0
-1337;0
-1336;0
-1335;0
-1334;0
-1333;0
-1332;0
-1331;1
-1330;1
-1329;1
-1328;1
-1327;1
-1326;1
-1325;0
-1324;0
-1323;0
-1322;0
-1321;0
-1320;0
-1319;0
-1318;0
-1317;0
-1316;0
-1315;0
-1314;0
-1313;0
-1312;0
-1311;0
-1310;0
-1309;0
-1308;0
-1307;0
-1306;0
-1305;0
-1304;0
-1303;0
-1302;0
-1301;0
-1300;0
-1299;0
-1298;0
-1297;0
-1296;0
-1295;0
-1294;0
-1293;0
-1292;0
-1291;0
-1290;0
-1289;0
-1288;0
-1287;0
-1286;0
-1285;0
-1284;0
-1283;0
-1282;0
-1281;0
-1280;0
-1279;0
-1278;0
-1277;0
-1276;0
-1275;0
-1274;0
-1273;0
-1272;0
-1271;0
-1270;0
-1269;0
-1268;0
-1267;0
-1266;0
-1265;0
-1264;0
-1263;0
-1262;0
-1261;0
-1260;0
-1259;0
-1258;0
-1257;0
-1256;0
-1255;0
-1254;0
-1253;0
-1252;0
-1251;0
-1250;0
-1249;0
-1248;0
-1247;0
-1246;0
-1245;0
-1244;0
-1243;0
-1242;0
-1241;0
-1240;0
-1239;0
-1238;0
-1237;0
-1236;0
-1235;0
-1234;0
-1233;0
-1232;0
-1231;0
-1230;0
-1229;0
-1228;0
-1227;0
-1226;0
-1225;0
-1224;0
-1223;0
-1222;0
-1221;0
-1220;0
-1219;0
-1218;0
-1217;0
-1216;0
-1215;0
-1214;0
-1213;0
-1212;0
-1211;0
-1210;0
-1209;0
-1208;0
-1207;0
-1206;0
-1205;0
-1204;0
-1203;0
-1202;0
-1201;0
-1200;0
-1199;0
-1198;0
-1197;0
-1196;0
-1195;0
-1194;0
-1193;0
-1192;0
-1191;0
-1190;0
-1189;0
-1188;0
-1187;0
-1186;0
-1185;0
-1184;0
-1183;0
-1182;0
-1181;0
-1180;0
-1179;0
-1178;0
-1177;0
-1176;0
-1175;0
-1174;0
-1173;0
-1172;0
-1171;0
-1170;0
-1169;0
-1168;0
-1167;0
-1166;0
-1165;0
-1164;0
-1163;0
-1162;0
-1161;0
-1160;0
-1159;0
-1158;0
-1157;0
-1156;0
-1155;0
-1154;0
-1153;0
-1152;1
-1151;1
-1150;1
-1149;1
-1148;1
-1147;1
-1146;1
-1145;1
-1144;1
-1143;1
-1142;1
-1141;1
-1140;0
-1139;0
-1138;0
-1137;0
-1136;0
-1135;0
-1134;0
-1133;0
-1132;0
-1131;0
-1130;0
-1129;0
-1128;0
-1127;0
-1126;0
-1125;0
-1124;0
-1123;0
-1122;0
-1121;0
-1120;0
-1119;0
-1118;0
-1117;0
-1116;0
-1115;0
-1114;0
-1113;0
-1112;0
-1111;0
-1110;0
-1109;0
-1108;0
-1107;0
-1106;0
-1105;0
-1104;0
-1103;0
-1102;0
-1101;0
-1100;0
-1099;0
-1098;0
-1097;0
-1096;0
-1095;0
-1094;0
-1093;0
-1092;0
-1091;0
-1090;0
-1089;0
-1088;0
-1087;0
-1086;0
-1085;0
-1084;0
-1083;0
-1082;0
-1081;0
-1080;0
-1079;0
-1078;1
-1077;1
-1076;1
-1075;1
-1074;1
-1073;1
-1072;1
-1071;1
-1070;1
-1069;1
-1068;1
-1067;1
-1066;0
-1065;0
-1064;0
-1063;0
-1062;0
-1061;0
-1060;0
-1059;0
-1058;0
-1057;0
-1056;0
-1055;0
-1054;0
-1053;1
-1052;1
-1051;1
-1050;1
-1049;1
-1048;1
-1047;1
-1046;1
-1045;1
-1044;1
-1043;1
-1042;1
-1041;0
-1040;0
-1039;0
-1038;1
-1037;1
-1036;1
-1035;1
-1034;1
-1033;1
-1032;1
-1031;1
-1030;1
-1029;1
-1028;1
-1027;1
-1026;0
-1025;0
-1024;0
-1023;0
-1022;0
-1021;0
-1020;0
-1019;0
-1018;0
-1017;0
-1016;0
-1015;0
-1014;0
-1013;0
-1012;0
-1011;0
-1010;0
-1009;0
-1008;0
-1007;0
-1006;0
-1005;0
-1004;0
-1003;0
-1002;0
-1001;0
-1000;0
-999;0
-998;0
-997;0
-996;0
-995;0
-994;0
-993;0
-992;0
-991;0
-990;0
-989;0
-988;0
-987;0
-986;0
-985;0
-984;0
-983;0
-982;0
-981;0
-980;0
-979;0
-978;0
-977;0
-976;0
-975;0
-974;0
-973;0
-972;0
-971;0
-970;0
-969;0
-968;0
-967;0
-966;0
-965;1
-964;1
-963;1
-962;1
-961;1
-960;2
-959;2
-958;3
-957;3
-956;3
-955;3
-954;3
-953;3
-952;2
-951;2
-950;2
-949;2
-948;0
-947;0
-946;0
-945;0
-944;0
-943;0
-942;0
-941;0
-940;0
-939;1
-938;1
-937;1
-936;1
-935;1
-934;1
-933;1
-932;1
-931;1
-930;1
-929;1
-928;1
-927;0
-926;0
-925;0
-924;1
-923;1
-922;1
-921;1
-920;1
-919;1
-918;1
-917;1
-916;1
-915;1
-914;1
-913;1
-912;0
-911;0
-910;0
-909;0
-908;1
-907;2
-906;2
-905;2
-904;2
-903;2
-902;2
-901;2
-900;2
-899;2
-898;2
-897;2
-896;2
-895;0
-894;0
-893;0
-892;0
-891;0
-890;0
-889;0
-888;0
-887;0
-886;0
-885;0
-884;0
-883;0
-882;0
-881;0
-880;0
-879;0
-878;0
-877;0
-876;0
-875;0
-874;0
-873;0
-872;1
-871;1
-870;1
-869;1
-868;1
-867;1
-866;1
-865;1
-864;1
-863;1
-862;1
-861;1
-860;1
-859;1
-858;1
-857;1
-856;1
-855;1
-854;1
-853;1
-852;1
-851;1
-850;1
-849;0
-848;0
-847;0
-846;0
-845;0
-844;0
-843;0
-842;0
-841;0
-840;0
-839;0
-838;0
-837;0
-836;0
-835;0
-834;0
-833;0
-832;0
-831;0
-830;0
-829;0
-828;0
-827;0
-826;0
-825;0
-824;0
-823;0
-822;0
-821;0
-820;0
-819;0
-818;0
-817;0
-816;0
-815;0
-814;0
-813;0
-812;0
-811;0
-810;0
-809;0
-808;1
-807;1
-806;1
-805;1
-804;1
-803;1
-802;1
-801;1
-800;1
-799;1
-798;1
-797;2
-796;2
-795;3
-794;3
-793;4
-792;4
-791;3
-790;3
-789;4
-788;4
-787;5
-786;5
-785;4
-784;4
-783;4
-782;4
-781;3
-780;3
-779;4
-778;4
-777;3
-776;2
-775;2
-774;2
-773;2
-772;2
-771;2
-770;2
-769;2
-768;1
-767;1
-766;1
-765;1
-764;1
-763;0
-762;0
-761;0
-760;0
-759;0
-758;0
-757;0
-756;0
-755;0
-754;0
-753;0
-752;0
-751;0
-750;0
-749;0
-748;0
-747;0
-746;0
-745;0
-744;0
-743;0
-742;0
-741;0
-740;0
-739;1
-738;1
-737;1
-736;1
-735;1
-734;1
-733;1
-732;1
-731;1
-730;1
-729;1
-728;1
-727;0
-726;0
-725;0
-724;0
-723;0
-722;0
-721;0
-720;0
-719;0
-718;0
-717;0
-716;0
-715;0
-714;0
-713;0
-712;0
-711;0
-710;0
-709;0
-708;0
-707;0
-706;0
-705;0
-704;0
-703;0
-702;0
-701;0
-700;0
-699;0
-698;0
-697;0
-696;0
-695;0
-694;0
-693;0
-692;0
-691;0
-690;0
-689;0
-688;0
-687;0
-686;0
-685;0
-684;0
-683;0
-682;0
-681;0
-680;0
-679;0
-678;0
-677;0
-676;0
-675;0
-674;0
-673;0
-672;0
-671;0
-670;0
-669;0
-668;0
-667;0
-666;0
-665;0
-664;0
-663;0
-662;0
-661;0
-660;0
-659;0
-658;0
-657;1
-656;1
-655;1
-654;1
-653;1
-652;1
-651;0
-650;1
-649;1
-648;1
-647;1
-646;1
-645;1
-644;1
-643;2
-642;2
-641;2
-640;2
-639;1
-638;2
-637;2
-636;2
-635;2
-634;2
-633;2
-632;1
-631;0
-630;0
-629;0
-628;0
-627;0
-626;0
-625;0
-624;0
-623;1
-622;1
-621;1
-620;1
-619;1
-618;1
-617;1
-616;1
-615;1
-614;2
-613;2
-612;3
-611;3
-610;2
-609;2
-608;4
-607;3
-606;3
-605;3
-604;3
-603;3
-602;3
-601;3
-600;2
-599;1
-598;1
-597;2
-596;2
-595;1
-594;1
-593;1
-592;1
-591;1
-590;2
-589;2
-588;2
-587;2
-586;2
-585;1
-584;1
-583;1
-582;1
-581;0
-580;1
-579;1
-578;1
-577;1
-576;1
-575;1
-574;1
-573;1
-572;1
-571;2
-570;2
-569;3
-568;2
-567;2
-566;2
-565;2
-564;2
-563;1
-562;1
-561;0
-560;0
-559;0
-558;1
-557;1
-556;2
-555;2
-554;3
-553;3
-552;3
-551;3
-550;3
-549;3
-548;4
-547;4
-546;5
-545;4
-544;5
-543;5
-542;5
-541;4
-540;5
-539;5
-538;5
-537;4
-536;4
-535;4
-534;4
-533;3
-532;3
-531;3
-530;3
-529;3
-528;3
-527;3
-526;2
-525;1
-524;1
-523;1
-522;1
-521;2
-520;2
-519;2
-518;2
-517;1
-516;1
-515;1
-514;2
-513;3
-512;4
-511;4
-510;4
-509;4
-508;4
-507;4
-506;4
-505;6
-504;6
-503;7
-502;6
-501;5
-500;5
-499;5
-498;6
-497;6
-496;3
-495;4
-494;4
-493;4
-492;4
-491;4
-490;4
-489;5
-488;6
-487;6
-486;7
-485;8
-484;9
-483;9
-482;8
-481;9
-480;8
-479;8
-478;9
-477;9
-476;7
-475;8
-474;7
-473;6
-472;3
-471;5
-470;4
-469;3
-468;3
-467;3
-466;3
-465;3
-464;3
-463;3
-462;3
-461;3
-460;3
-459;2
-458;2
-457;3
-456;3
-455;3
-454;6
-453;7
-452;8
-451;8
-450;8
-449;9
-448;9
-447;8
-446;9
-445;9
-444;10
-443;9
-442;8
-441;7
-440;8
-439;8
-438;8
-437;8
-436;5
-435;5
-434;5
-433;6
-432;3
-431;3
-430;4
-429;4
-428;3
-427;3
-426;3
-425;4
-424;4
-423;5
-422;5
-421;4
-420;3
-419;3
-418;2
-417;2
-416;2
-415;2
-414;1
-413;1
-412;1
-411;1
-410;2
-409;2
-408;1
-407;2
-406;3
-405;3
-404;4
-403;5
-402;7
-401;7
-400;7
-399;6
-398;6
-397;7
-396;8
-395;8
-394;7
-393;7
-392;5
-391;4
-390;3
-389;2
-388;2
-387;2
-386;1
-385;1
-384;0
-383;0
-382;0
-381;0
-380;0
-379;0
-378;0
-377;1
-376;3
-375;3
-374;3
-373;3
-372;4
-371;4
-370;4
-369;8
-368;9
-367;9
-366;10
-365;10
-364;10
-363;8
-362;9
-361;9
-360;9
-359;10
-358;6
-357;6
-356;5
-355;5
-354;4
-353;3
-352;3
-351;3
-350;2
-349;2
-348;2
-347;1
-346;1
-345;1
-344;2
-343;2
-342;2
-341;2
-340;2
-339;2
-338;4
-337;5
-336;5
-335;6
-334;7
-333;8
-332;7
-331;7
-330;6
-329;6
-328;6
-327;4
-326;4
-325;5
-324;4
-323;4
-322;4
-321;7
-320;6
-319;6
-318;7
-317;7
-316;9
-315;9
-314;9
-313;7
-312;9
-311;10
-310;11
-309;11
-308;9
-307;8
-306;8
-305;7
-304;8
-303;6
-302;7
-301;7
-300;6
-299;6
-298;4
-297;4
-296;4
-295;5
-294;6
-293;6
-292;6
-291;6
-290;6
-289;7
-288;6
-287;7
-286;8
-285;9
-284;9
-283;8
-282;8
-281;4
-280;4
-279;4
-278;4
-277;4
-276;4
-275;4
-274;3
-273;1
-272;1
-271;1
-270;2
-269;2
-268;2
-267;3
-266;3
-265;3
-264;3
-263;4
-262;4
-261;5
-260;5
-259;5
-258;6
-257;6
-256;6
-255;6
-254;8
-253;7
-252;7
-251;5
-250;5
-249;5
-248;5
-247;4
-246;4
-245;4
-244;9
-243;9
-242;9
-241;9
-240;10
-239;10
-238;10
-237;9
-236;9
-235;9
-234;11
-233;11
-232;10
-231;12
-230;15
-229;15
-228;14
-227;12
-226;11
-225;10
-224;9
-223;9
-222;9
-221;9
-220;8
-219;10
-218;9
-217;12
-216;12
-215;14
-214;15
-213;15
-212;16
-211;14
-210;16
-209;15
-208;14
-207;12
-206;12
-205;10
-204;13
-203;13
-202;13
-201;15
-200;12
-199;13
-198;12
-197;13
-196;13
-195;15
-194;14
-193;11
-192;12
-191;12
-190;11
-189;10
-188;8
-187;10
-186;11
-185;10
-184;8
-183;8
-182;9
-181;10
-180;10
-179;9
-178;9
-177;12
-176;12
-175;12
-174;9
-173;11
-172;9
-171;8
-170;9
-169;10
-168;11
-167;10
-166;11
-165;10
-164;9
-163;8
-162;9
-161;9
-160;9
-159;9
-158;9
-157;7
-156;5
-155;5
-154;5
-153;4
-152;5
-151;5
-150;4
-149;6
-148;6
-147;8
-146;8
-145;8
-144;6
-143;6
-142;7
-141;6
-140;7
-139;8
-138;8
-137;9
-136;10
-135;10
-134;10
-133;10
-132;10
-131;10
-130;10
-129;11
-128;10
-127;8
-126;8
-125;7
-124;5
-123;6
-122;7
-121;6
-120;6
-119;5
-118;5
-117;5
-116;4
-115;4
-114;4
-113;4
-112;5
-111;3
-110;3
-109;3
-108;4
-107;4
-106;4
-105;4
-104;4
-103;4
-102;4
-101;3
-100;1
-99;1
-98;1
-97;1
-96;2
-95;1
-94;1
-93;1
-92;1
-91;2
-90;2
-89;2
-88;3
-87;3
-86;3
-85;3
-84;4
-83;5
-82;5
-81;5
-80;6
-79;5
-78;4
-77;3
-76;3
-75;3
-74;3
-73;2
-72;1
-71;1
-70;1
-69;1
-68;0
-67;2
-66;2
-65;2
-64;2
-63;2
-62;2
-61;2
-60;2
-59;2
-58;2
-57;2
-56;2
-55;1
-54;1
-53;1
-52;1
-51;1
-50;1
-49;1
-48;1
-47;2
-46;2
-45;1
-44;1
-43;1
-42;1
-41;1
-40;2
-39;2
-38;2
-37;2
-36;2
-35;1
-34;0
-33;0
-32;0
-31;0
-30;0
-29;0
-28;0
-27;0
-26;0
-25;0
-24;1
-23;1
-22;1
-21;1
-20;1
-19;1
-18;1
-17;1
-16;1
-15;2
-14;3
-13;3
-12;3
-11;2
-10;2
-9;2
-8;2
-7;2
-6;2
-5;2
-4;1
-3;0
-2;0
-1;0
0;0
1;0
2;0
3;0
4;0
5;0
6;0
7;1
8;2
9;2
10;2
11;2
12;2
13;2
14;2
15;2
16;2
17;2
18;1
19;0
20;0
21;0
22;0
23;1
24;1
25;1
26;2
27;2
28;2
29;2
30;2
31;2
32;2
33;2
34;1
35;1
36;1
37;1
38;0
39;0
40;0
41;0
42;0
43;0
44;0
45;0
46;0
47;0
48;0
49;0
50;0
51;0
52;0
53;0
54;1
55;1
56;1
57;1
58;1
59;1
60;1
61;1
62;1
63;1
64;1
65;0
66;0
67;0
68;0
69;0
70;0
71;0
72;0
73;0
74;0
75;1
76;1
77;1
78;1
79;1
80;1
81;1
82;1
83;1
84;1
85;1
86;0
87;0
88;0
89;0
90;0
91;0
92;0
93;0
94;0
95;0
96;0
97;0
98;0
99;0
100;0
101;0
102;0
103;0
104;0
105;0
106;0
107;0
108;0
109;0
110;0
111;0
112;0
113;0
114;0
115;0
116;0
117;0
118;0
119;0
120;0
121;0
122;1
123;1
124;1
125;1
126;1
127;1
128;1
129;1
130;1
131;1
132;1
133;0
134;0
135;0
136;0
137;1
138;1
139;1
140;1
141;1
142;1
143;1
144;1
145;1
146;1
147;1
148;0
149;0
150;0
151;0
152;0
153;0
154;0
155;0
156;0
157;0
158;0
159;0
160;0
161;0
162;0
163;0
164;0
165;0
166;0
167;0
168;0
169;0
170;0
171;0
172;0
173;0
174;0
175;0
176;0
177;0
178;0
179;0
180;0
181;0
182;0
183;0
184;0
185;0
186;0
187;0
188;0
189;0
190;0
191;0
192;0
193;0
194;0
195;0
196;0
197;0
198;0
199;0
200;0
201;0
202;0
203;0
204;0
205;0
206;0
207;0
208;0
209;0
210;0
211;0
212;0
213;0
214;0
215;0
216;0
217;0
218;0
219;0
220;0
221;0
222;0
223;0
224;0
225;0
226;0
227;0
228;0
229;0
230;0
231;0
232;0
233;0
234;0
235;0
236;0
237;0
238;0
239;0
240;0
241;0
242;0
243;0
244;0
245;0
246;0
247;0
248;0
249;0
250;0
251;0
252;0
253;0
254;0
255;0
256;0
257;0
258;0
259;0
260;0
261;0
262;0
263;0
264;0
265;0
266;0
267;0
268;0
269;0
270;0
271;0
272;0
273;0
274;0
275;0
276;0
277;0
278;0
279;0
280;0
281;0
282;0
283;0
284;0
285;0
286;0
287;0
288;0
289;0
290;0
291;1
292;1
293;1
294;1
295;1
296;1
297;1
298;1
299;1
300;1
301;1
302;1
303;1
304;2
305;1
306;1
307;1
308;1
309;1
310;1
311;1
312;1
313;1
314;1
315;1
316;1
317;2
318;1
319;1
320;1
321;1
322;1
323;1
324;1
325;1
326;1
327;1
328;1
329;0
330;0
331;0
332;0
333;0
334;0
335;0
336;0
337;0
338;0
339;0
340;0
341;0
342;0
343;0
344;0
345;0
346;0
347;0
348;0
349;0
350;0
351;0
352;0
353;0
354;0
355;0
356;0
357;0
358;0
359;0
360;0
361;0
362;0
363;0
364;0
365;0
366;0
367;0
368;0
369;0
370;0
371;0
372;0
373;0
374;0
375;0
376;0
377;0
378;0
379;0
380;0
381;0
382;0
383;0
384;0
385;0
386;0
387;0
388;0
389;0
390;0
391;0
392;0
393;0
394;0
395;0
396;0
397;0
398;0
399;0
400;0
401;0
402;0
403;0
404;0
405;0
406;0
407;0
408;0
409;0
410;0
411;0
412;0
413;0
414;0
415;0
416;0
417;0
418;0
419;0
420;0
421;0
422;0
423;0
424;0
425;0
426;0
427;0
428;0
429;0
430;0
431;0
432;0
433;0
434;0
435;0
436;0
437;0
438;0
439;0
440;0
441;0
442;0
443;0
444;0
445;0
446;0
447;0
448;0
449;0
450;0
451;0
452;0
453;0
454;0
455;0
456;0
457;0
458;0
459;0
460;0
461;0
462;0
463;0
464;0
465;0
466;0
467;0
468;0
469;0
470;0
471;0
472;0
473;0
474;0
475;0
476;0
477;0
478;0
479;0
480;0
481;0
482;0
483;0
484;0
485;0
486;0
487;0
488;0
489;0
490;0
491;0
492;0
493;0
494;0
495;0
496;0
497;0
498;0
499;0
500;0
501;0
502;0
503;0
504;0
505;0
506;0
507;0
508;0
509;0
510;0
511;0
512;0
513;0
514;0
515;0
516;0
517;0
518;0
519;0
520;0
521;0
522;0
523;0
524;0
525;0
526;0
527;0
528;0
529;0
530;0
531;0
532;0
533;0
534;0
535;0
536;0
537;0
538;0
539;0
540;0
541;0
542;0
543;0
544;0
545;0
546;0
547;0
548;0
549;0
550;0
551;0
552;0
553;0
554;0
555;0
556;0
557;0
558;0
559;0
560;0
561;0
562;0
563;0
564;0
565;0
566;0
567;0
568;0
569;0
570;0
571;0
572;0
573;0
574;0
575;0
576;0
577;0
578;0
579;0
580;0
581;0
582;0
583;0
584;0
585;0
586;0
587;0
588;0
589;0
590;0
591;0
592;0
593;0
594;0
595;0
596;0
597;0
598;0
599;0
600;0
601;0
602;0
603;0
604;0
605;0
606;0
607;0
608;0
609;0
610;0
611;0
612;0
613;0
614;0
615;0
616;0
617;0
618;0
619;0
620;0
621;1
622;1
623;1
624;1
625;1
626;1
627;1
628;1
629;1
630;1
631;0
632;0
633;0
634;0
635;0
636;0
637;0
638;0
639;0
640;0
641;0
642;0
643;0
644;0
645;0
646;0
647;0
648;0
649;0
650;0
651;0
652;0
653;0
654;0
655;0
656;0
657;0
658;0
659;0
660;0
661;0
662;0
663;0
664;0
665;0
666;0
667;0
668;0
669;0
670;0
671;0
672;0
673;0
674;0
675;0
676;0
677;0
678;0
679;0
680;0
681;0
682;0
683;0
684;0
685;0
686;0
687;0
688;0
689;0
690;0
691;0
692;0
693;0
694;0
695;0
696;0
697;0
698;0
699;0
700;0
701;0
702;0
703;0
704;0
705;0
706;0
707;0
708;0
709;0
710;0
711;0
712;0
713;0
714;0
715;0
716;0
717;0
718;0
719;0
720;0
721;0
722;0
723;0
724;0
725;0
726;0
727;0
728;0
729;0
730;0
731;0
732;0
733;0
734;0
735;0
736;0
737;0
738;0
739;0
740;0
741;0
742;0
743;0
744;0
745;0
746;0
747;0
748;0
749;0
750;0
751;0
752;0
753;0
754;0
755;1
756;1
757;1
758;1
759;1
760;1
761;1
762;1
763;1
764;1
765;1
766;1
767;1
768;1
769;1
770;1
